test_index,true_class,bp_positive_probability,dfa_positive_probability,bp_prediction,dfa_prediction,bp_correct,dfa_correct,bp_raw_cam_min,bp_raw_cam_max,dfa_raw_cam_min,dfa_raw_cam_max,excluded,exclusion_reason,image_iou_top10,image_iou_top20,image_spearman,image_bp_constant,image_dfa_constant,image_bp_finite,image_dfa_finite,image_valid,native_iou_top10,native_iou_top20,native_spearman,native_bp_constant,native_dfa_constant,native_bp_finite,native_dfa_finite,native_valid
9624,0,0.0008597447886,0.2764912844,0,0,True,True,-0.006642266177,0.004831335507,-0.006263724528,0.006773863453,False,,0.1767708998,0.2252491694,0.1491926639,False,False,True,True,True,0.1464019851,0.380239521,0.1514707469,False,False,True,True,True
9625,0,0.002014411148,0.1831728369,0,0,True,True,-0.008291372098,0.001531329239,-0.03260300681,0.02752224915,False,,0.161209068,0.2028701892,0.1096092437,False,False,True,True,True,0.155,0.3538913363,0.06258671156,False,False,True,True,True
9626,0,0.0004400140315,0.2174679637,0,0,True,True,-0.005104001146,0.0006894911639,-0.004038971383,0.006091951393,False,,0.07459207459,0.2163588391,0.04514359227,False,False,True,True,True,0.1079136691,0.3228120516,0.04263549207,False,False,True,True,True
9627,0,0.001413033926,0.4114721715,0,0,True,True,-0.007872748189,0.003479313571,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
9628,0,0.009346419945,0.4114721715,0,0,True,True,-0.00824812986,0.003117355984,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
9629,0,0.04468083009,0.2472792417,0,0,True,True,-0.006954365876,0.004981172271,-0.002210528357,0.005941664334,False,,0.007650273224,0.0368287883,-0.2160194966,False,False,True,True,True,0.008733624454,0.033632287,-0.130297086,False,False,True,True,True
9630,0,0.0001100014197,0.2994585931,0,0,True,True,-0.00918405503,0.0007943263045,-0.02541163005,0.01818644442,False,,0.07773232028,0.08854781582,-0.02952080253,False,False,True,True,True,0.06697459584,0.07209302326,-0.02019975579,False,False,True,True,True
9631,0,0.003715945873,0.1894351691,0,0,True,True,-0.002802571282,0.0004201799748,-0.02531684935,0.02153268084,False,,0.1121833534,0.1319828115,-0.04902151246,False,False,True,True,True,0.08450704225,0.4383775351,-0.02357048402,False,False,True,True,True
9632,0,0.002170949476,0.3757761419,0,0,True,True,-0.008057586849,0.003187444992,-0.001958128763,0.001612329506,False,,0.1950745301,0.2778932779,0.2705925164,False,False,True,True,True,0.1351351351,0.2052287582,0.1856418413,False,False,True,True,True
9633,0,0.001325058984,0.3441255987,0,0,True,True,-0.008132250048,0.004066077992,-0.002433951478,0.003713255515,False,,0.03131991051,0.193913888,-0.0921427432,False,False,True,True,True,0.06944444444,0.224435591,-0.04179609189,False,False,True,True,True
9634,0,0.001156406244,0.358735919,0,0,True,True,-0.01039109938,0.001778030535,-0.006171105895,0.008515347727,False,,0.09501187648,0.1912144703,0.1414495066,False,False,True,True,True,0.1,0.1775223499,0.03377169703,False,False,True,True,True
9635,0,0.02408417501,0.573272109,0,1,True,False,-0.01059280057,0.008600390516,-0.009866887704,0.01300198305,False,,0.05131128848,0.1410891089,0.1204310641,False,False,True,True,True,0.06206896552,0.1453416149,0.07501687334,False,False,True,True,True
9636,0,0.01347754337,0.4020292461,0,0,True,True,-0.007465384901,0.004251246341,-0.001180683845,0.0009143544594,False,,0.09501187648,0.1582914573,0.1483018673,False,False,True,True,True,0.09219858156,0.153942428,0.1442535668,False,False,True,True,True
9637,0,2.396333184e-05,0.2483214587,0,0,True,True,-0.007589758839,0.004891789984,-0.00531921396,0.00710452348,False,,0.1216545012,0.2557030984,0.08649280639,False,False,True,True,True,0.1268292683,0.2375838926,0.106014677,False,False,True,True,True
9638,0,0.0264579393,0.3712732196,0,0,True,True,-0.005325967912,0.005092098378,-0.002730480628,0.004130626097,False,,0.1582914573,0.1927554981,0.1357302671,False,False,True,True,True,0.1295843521,0.156838143,0.09850597929,False,False,True,True,True
9639,0,0.0006728079752,0.2915017009,0,0,True,True,-0.007028344553,0.001956250751,-0.00430508703,0.005275891162,False,,0.06651243493,0.1344201784,0.08560908505,False,False,True,True,True,0.07192575406,0.1927554981,0.05943076933,False,False,True,True,True
9640,0,0.9995629191,0.4537876546,1,0,False,True,-0.004008287098,0.01529943105,-0.003116952721,0.007913208567,False,,0.05491990847,0.1767708998,0.1882814482,False,False,True,True,True,0.06451612903,0.1866151866,0.1700078198,False,False,True,True,True
9641,0,0.6734634042,0.7528097034,1,1,False,False,-0.009748954326,0.01157412864,-0.005305923056,0.009708611295,False,,0.04357668364,0.1138628813,0.100910127,False,False,True,True,True,0.04761904762,0.1068427371,0.05939915777,False,False,True,True,True
9642,0,0.1146538183,0.2323786616,0,0,True,True,-0.005186566617,0.006717381068,-0.008706036955,0.01058023889,False,,0.07459207459,0.101224246,-0.1191015949,False,False,True,True,True,0.06697459584,0.1108433735,-0.1223091002,False,False,True,True,True
9643,0,0.4452161193,0.4375596344,0,0,True,True,-0.005700033158,0.005672356114,-0.003599476302,0.006189234089,False,,0.03653738055,0.1771465049,0.1607965843,False,False,True,True,True,0.05479452055,0.1912144703,0.1825138919,False,False,True,True,True
9644,0,0.002659137826,0.2885065079,0,0,True,True,-0.01594713703,0.004315248691,-0.01627057604,0.01337311044,False,,0.05612829324,0.1141993958,0.002309053393,False,False,True,True,True,0.05720823799,0.2293333333,0.02913568876,False,False,True,True,True
9645,0,0.00354099879,0.2069436759,0,0,True,True,-0.004565259442,0.0004790902021,-0.02171194367,0.02184635215,False,,0.120291616,0.1634069401,0.1168093339,False,False,True,True,True,0.07943925234,0.2823365786,0.06059155084,False,False,True,True,True
9646,0,6.657314952e-05,0.2328086346,0,0,True,True,-0.006863008253,0.002459089737,-0.003581633093,0.004460777156,False,,0.06037952846,0.1118480555,0.04120153338,False,False,True,True,True,0.06206896552,0.2005208333,0.01908744306,False,False,True,True,True
9647,0,0.3577148616,0.7319573164,0,1,True,False,-0.007485921495,0.006091911811,-0.004131177906,0.005037980154,False,,0.07521865889,0.1550266207,0.07971123719,False,False,True,True,True,0.07441860465,0.1382716049,0.04695939536,False,False,True,True,True
9648,0,0.3408355415,0.4114721715,0,0,True,True,-0.007219746709,0.005305525847,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
9649,0,0.8672999144,0.5284227133,1,1,False,False,-0.008616838604,0.01424825937,-0.006007105112,0.01371236239,False,,0.04063205418,0.1138628813,-0.05615403378,False,False,True,True,True,0.05239179954,0.1041916168,-0.03341548984,False,False,True,True,True
9650,0,0.2190762907,0.4114721715,0,0,True,True,-0.006375073921,0.00644749077,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
9651,0,0.2158833444,0.775711298,0,1,True,False,-0.00882608816,0.006559385918,-0.007118668407,0.01760358363,False,,0.04298642534,0.09501187648,-0.00379437601,False,False,True,True,True,0.04288939052,0.1081730769,0.03818243539,False,False,True,True,True
9652,0,0.3981559277,0.4140973389,0,0,True,True,-0.004282238893,0.007032770663,-0.0004525430559,0.0008113967488,False,,0.0989272944,0.193913888,0.2249327968,False,False,True,True,True,0.08962264151,0.1760204082,0.1860413975,False,False,True,True,True
9653,0,0.0004767943756,0.425875783,0,0,True,True,-0.01442890242,0.002688550856,-0.003897085786,0.0101524014,False,,0.08534432019,0.275242047,0.1393283502,False,False,True,True,True,0.1785714286,0.2326203209,0.1207662426,False,False,True,True,True
9654,0,0.0002776746696,0.3669144809,0,0,True,True,-0.01282349974,0.001194960438,-0.006486423779,0.00719619263,False,,0.06589595376,0.2459459459,-0.05469796187,False,False,True,True,True,0.113253012,0.234270415,-0.0183131839,False,False,True,True,True
9655,0,0.02248794585,0.4114721715,0,0,True,True,-0.01118828915,0.003625118639,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
9656,0,0.1080948114,0.4114721715,0,0,True,True,-0.003790127346,0.00582912378,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
9657,0,0.0006760074175,0.4114721715,0,0,True,True,-0.01095014811,0.001239101868,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
9658,0,0.9998692274,0.8202717304,1,1,False,False,-0.006606369279,0.01242647227,-0.005134469829,0.008013814688,False,,0.07521865889,0.1271393643,0.2650959217,False,False,True,True,True,0.05963302752,0.1271393643,0.2317728509,False,False,True,True,True
9659,0,0.06608697027,0.402636826,0,0,True,True,-0.01053554192,0.008549290709,-0.003389800433,0.005389662459,False,,0.04535147392,0.1085061617,0.01408311636,False,False,True,True,True,0.04524886878,0.1230207065,-0.02007574365,False,False,True,True,True
9660,0,1.374108615e-05,0.1931135356,0,0,True,True,-0.005921335891,0.001754604047,-0.004916173872,0.004230011255,False,,0.06836616454,0.1435658915,0.02604949068,False,False,True,True,True,0.06697459584,0.3096590909,0.0572500022,False,False,True,True,True
9661,0,0.01213477273,0.3641248047,0,0,True,True,-0.005166877061,0.002023337875,-0.007875829935,0.009705548175,False,,0.02672605791,0.1379203949,0.07498674947,False,False,True,True,True,0.05720823799,0.1189320388,0.04971785453,False,False,True,True,True
9662,0,0.03701492772,0.4114721715,0,0,True,True,-0.005114511121,0.005262009799,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
9663,0,0.1156973764,0.413084656,0,0,True,True,-0.007117959671,0.006440093741,-0.0007718446432,0.00107566861,False,,0.0154185022,0.06929544796,-0.1343008709,False,False,True,True,True,0.01986754967,0.06836616454,-0.09649713719,False,False,True,True,True
9664,0,0.0006935975398,0.3946441412,0,0,True,True,-0.009543886408,0.002401658799,-0.002365391934,0.002437221119,False,,0.03887323944,0.1065106511,-0.01075463809,False,False,True,True,True,0.04288939052,0.1230207065,0.002895508508,False,False,True,True,True
9665,0,9.23805128e-05,0.2226618826,0,0,True,True,-0.006155367941,0.001743397675,-0.002872772049,0.003525219858,False,,0.1028708134,0.1919844861,0.1119646906,False,False,True,True,True,0.08962264151,0.3479532164,0.1303758413,False,False,True,True,True
9666,0,0.0002239348105,0.3218544424,0,0,True,True,-0.007121021859,0.0001806460787,-0.01886956207,0.01806134731,False,,0.1648768162,0.201694363,0.003349125968,False,False,True,True,True,0.1295843521,0.179028133,0.01531239598,False,False,True,True,True
9667,0,0.02151856013,0.3518227637,0,0,True,True,-0.0065965713,0.003760783002,-0.01341778878,0.01028341055,False,,0.04772727273,0.1496259352,0.1320195904,False,False,True,True,True,0.06206896552,0.156838143,0.1004956914,False,False,True,True,True
9668,0,0.002312347991,0.1441733986,0,0,True,True,-0.004720640369,0.0006718126824,-0.01041243598,0.0106097348,False,,0.1108433735,0.1760204082,0.003327724645,False,False,True,True,True,0.08705882353,0.3115220484,-0.01264194488,False,False,True,True,True
9669,0,0.002887481125,0.2257827073,0,0,True,True,-0.004409863614,0.0008788148407,-0.01601323485,0.01326693781,False,,0.07521865889,0.1794051807,-0.02711598601,False,False,True,True,True,0.07441860465,0.4496855346,-0.011128312,False,False,True,True,True
9670,0,0.00148697081,0.3000572622,0,0,True,True,-0.005197624676,0.001535442425,-0.004990527406,0.006894701626,False,,0.03595505618,0.1226788432,-0.04515191978,False,False,True,True,True,0.04761904762,0.2326203209,-0.01387122014,False,False,True,True,True
9671,0,0.04377034307,0.4057989419,0,0,True,True,-0.008835557848,0.00401840033,-0.0061068465,0.004548299126,False,,0.01430143014,0.08790560472,0.08534526035,False,False,True,True,True,0.03355704698,0.1285189718,0.03147719573,False,False,True,True,True
9672,0,0.0004195887013,0.546621263,0,1,True,False,-0.01220501959,0.00215700781,-0.01507542282,0.02703369968,False,,0.03537338574,0.161209068,0.05507009586,False,False,True,True,True,0.0973871734,0.1382716049,0.05184018553,False,False,True,True,True
9673,0,0.3088266551,0.4114721715,0,0,True,True,-0.006985794287,0.005321957637,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
9674,0,0.2397660613,0.3991132379,0,0,True,True,-0.01084711403,0.009417191148,-0.0008122543804,0.0009291338501,False,,0.08854781582,0.1641414141,0.08162810019,False,False,True,True,True,0.07441860465,0.1553884712,0.05865150093,False,False,True,True,True
9675,0,0.0008805798134,0.3492245674,0,0,True,True,-0.007725707255,0.003890997963,-0.003093716688,0.004752686247,False,,0.03712035996,0.1323303654,0.03054461639,False,False,True,True,True,0.04524886878,0.195849546,0.01013486524,False,False,True,True,True
9676,0,9.196520841e-05,0.2907162309,0,0,True,True,-0.007431489881,0.0009589673136,-0.01874158159,0.01466906536,False,,0.08215962441,0.1601132432,-0.01299802615,False,False,True,True,True,0.07943925234,0.2052287582,-0.001821189746,False,False,True,True,True
9677,0,0.01362751331,0.2559246421,0,0,True,True,-0.006659537554,0.002765756566,-0.01094923075,0.01066892128,False,,0.03653738055,0.1145361136,0.01116162737,False,False,True,True,True,0.04288939052,0.2309746328,-0.007033107812,False,False,True,True,True
9678,0,0.002572666155,0.3315910399,0,0,True,True,-0.005330378655,0.002184551209,-0.01866362616,0.01503415778,False,,0.02615470228,0.1499844091,-0.0574990339,False,False,True,True,True,0.05,0.1850899743,-0.02147889377,False,False,True,True,True
9679,0,0.0001268589112,0.1952700913,0,0,True,True,-0.008506920189,-0.0007024486549,-0.02426589467,0.02100811526,True,image_bp_constant_after_relu;native_bp_constant_after_relu,,,,True,False,True,True,False,,,,True,False,True,True,False
9680,0,0.001313752728,0.2973689735,0,0,True,True,-0.005290630274,0.001046087593,-0.007484709378,0.007050272077,False,,0.04535147392,0.09112426036,-0.01425628954,False,False,True,True,True,0.04054054054,0.1410891089,-0.02438971585,False,False,True,True,True
9681,0,0.08122982085,0.359814167,0,0,True,True,-0.008326494135,0.00393942697,-0.01137471013,0.00934202224,False,,0.06037952846,0.1108433735,0.04189615902,False,False,True,True,True,0.05239179954,0.120291616,0.03671586134,False,False,True,True,True
9682,0,0.5300650001,0.4114721715,1,0,False,True,-0.005048329011,0.008517995477,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
9683,0,0.01259305701,0.4114721715,0,0,True,True,-0.005551137961,0.004968850408,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
9684,0,0.00866108574,0.3735083938,0,0,True,True,-0.01067009568,0.005983252078,-0.01696403883,0.01021485589,False,,0.03712035996,0.1674580563,0.03702765697,False,False,True,True,True,0.05720823799,0.1382716049,0.02965550879,False,False,True,True,True
9685,0,0.005148039665,0.329177767,0,0,True,True,-0.007878854871,0.0008250711835,-0.01528677437,0.01026056707,False,,0.05977011494,0.1582914573,-0.07779400453,False,False,True,True,True,0.06451612903,0.2682255846,-0.04692175927,False,False,True,True,True
9686,0,0.001273854403,0.4114721715,0,0,True,True,-0.0134062469,0.002330189338,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
9687,0,0.2786162794,0.546120882,0,1,True,False,-0.006082420703,0.004233871121,-0.01297957171,0.02266495675,False,,0.02501389661,0.09696609161,0.1572612221,False,False,True,True,True,0.0289532294,0.1108433735,0.1534910014,False,False,True,True,True
9688,0,0.01736184582,0.2682964206,0,0,True,True,-0.005629424471,0.002303515095,-0.01075222529,0.01140841376,False,,0.03189703414,0.1088394468,-0.01493023918,False,False,True,True,True,0.04761904762,0.2442645074,-0.02533374711,False,False,True,True,True
9689,0,0.8932806849,0.4091022611,1,0,False,True,-0.008101258427,0.0102438014,-0.0009299349622,0.001052211039,False,,0.06898550725,0.135118498,0.07976296428,False,False,True,True,True,0.06697459584,0.1453416149,0.07571685078,False,False,True,True,True
9690,0,0.1397404522,0.6352513433,0,1,True,False,-0.004523612559,0.003895361442,-0.004007786978,0.00602225773,False,,0.09241706161,0.1704220882,0.1188285811,False,False,True,True,True,0.1,0.1760204082,0.0772520703,False,False,True,True,True
9691,0,0.0181955304,0.4114721715,0,0,True,True,-0.009734806605,0.004470014945,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
9692,0,0.9771233797,0.4114721715,1,0,False,True,-0.00571430428,0.01000409666,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
